pitcher,pitch_1,pitch_2,pitch_3,tunnel_score,composite_tunnel_score,avg_run_value
607625,FC,SI,SL,0.3049190077665523,-0.34456086409195635,-0.001887080763744347
607625,FC,SI,ST,0.36430235277495787,0.01920810172901849,0.0034561820533106726
607625,FC,SL,ST,0.30447015755304035,-0.10702280529121629,0.010262697505777565
607625,FF,SI,SL,0.14868335006825115,-0.5357182915030905,0.003630350419877556
607625,FF,SI,ST,0.36094939976499485,0.022902121044494406,0.00868030325676792
607625,FF,SL,ST,0.29607832806459916,-0.05977709500741757,0.01859497439580176
607625,SI,SL,ST,0.3583579436593816,0.011631857454258246,0.004370109890656252
608331,CH,CU,FC,0.5658967949704755,0.6397437837904196,-0.01627918364967971
608331,CH,CU,FF,0.6165445695405577,0.7974639952888073,-0.012888644932352571
608331,CH,CU,SI,0.5794008437435791,0.7036583120845257,-0.02004259992885292
608331,CH,CU,ST,0.3935831756277765,0.12482270311003217,-0.020175690471678255
608331,CH,FC,FF,0.43018239776325357,-0.08363725482705342,-0.01637643121255745
608331,CH,FC,SI,0.4404438923356009,-0.1170242282094025,-0.022559786654305445
608331,CH,FC,ST,0.45540769018472876,0.12783421460600894,-0.022567665732334076
608331,CH,FF,SI,0.496704776055062,0.0011465778260749866,-0.015662917983998735
608331,CH,FF,ST,0.517814630961948,0.300541671080408,-0.015971300478701666
608331,CH,SI,ST,0.40117743444706816,0.1054202909418084,-0.020678092661574686
608331,CU,FC,FF,0.43215021128959036,0.5624504432544514,-0.013974246691629529
608331,CU,FC,SI,0.5798957177208259,0.7042890368653992,-0.020547593577775997
608331,CU,FC,ST,0.4974257451984678,0.5524763382401635,-0.01992495365230166
608331,CU,FF,SI,0.6221478592132347,0.8046054773902335,-0.013629229532817326
608331,CU,FF,ST,0.5458239437486347,0.7073294292039195,-0.01352025019435116
608331,CU,SI,ST,0.5666707590926431,0.6874336160586166,-0.01851261679423432
608331,FC,FF,SI,0.31614933688962016,-0.5242788337359207,-0.017070852155098848
608331,FC,FF,ST,0.4406068873899507,0.20213916986767025,-0.016875320459286924
608331,FC,SI,ST,0.5088589231032848,0.24266206654429992,-0.021421009121286607
608331,FF,SI,ST,0.5628702308028307,0.35796575204514575,-0.013305069560172866
608372,CU,FC,FF,0.13799494571209112,-0.2972312720843033,0.012847922361728398
608372,CU,FC,FS,0.3163493546668786,-0.20157383904905124,0.00450948425442061
608372,CU,FC,SI,0.22897568110075728,-0.19034998174533838,0.007938927002696078
608372,CU,FC,SL,0.2567428939885886,-0.2775432243441005,0.014585929844636778
608372,CU,FC,ST,0.12845824876647594,-0.44104405176140427,0.017013743959710968
608372,CU,FF,FS,0.3260256983706857,-0.05758307735024392,0.0011046394826018375
608372,CU,FF,SI,0.2404138177607427,-0.1666967853255168,0.0037781025556842722
608372,CU,FF,SL,0.26978111891522844,-0.12926769138011057,0.008389953648002244
608372,CU,FF,ST,0.09374254703703037,-0.35363166034624677,0.010068684836876085
608372,CU,FS,SI,0.347900950637686,-0.038777827989543205,-0.0026447282143839896
608372,CU,FS,SL,0.3303831036018255,-0.26739413338089657,4.79655678904318e-05
608372,CU,FS,ST,0.3026131777716395,-0.3027873469856213,0.0018104289959960003
608372,CU,SI,SL,0.26675281248438626,-0.14220242497436747,0.002861360788123386
608372,CU,SI,ST,0.23230551451729145,-0.18610605592068105,0.0056832372101793364
608372,CU,SL,ST,0.2567970141552152,-0.4230225797646176,0.010868988764791478
608372,FC,FF,FS,0.27939543183792126,-0.4489264482935889,0.0077960729633789905
608372,FC,FF,SI,0.1616820044531645,-0.6826606211794042,0.009875291781297948
608372,FC,FF,SL,0.19858865348334917,-0.4900741756219846,0.015244194467714061
608372,FC,FF,ST,0.09298252030632309,-0.5085674336099504,0.016774277567853952
608372,FC,FS,SI,0.25897399969085977,-0.4840289981611909,0.004023789602005509
608372,FC,FS,SL,0.24899550053069822,-0.5574879519405308,0.008010855020783062
608372,FC,FS,ST,0.29165801340168424,-0.3870104545670853,0.009510513934331907
608372,FC,SI,SL,0.15326366263844515,-0.556916708444544,0.010365910233072624
608372,FC,SI,ST,0.18924880337252237,-0.3949496284126874,0.012941484864927877
608372,FC,SL,ST,0.22127965088614507,-0.4767088006446105,0.019279615456130876
608372,FF,FS,SI,0.3113012375873133,-0.4082619897341934,0.0014596729274576822
608372,FF,FS,SL,0.3029228266938062,-0.3570986069693649,0.004507333111313929
608372,FF,FS,ST,0.2978314129087068,-0.24748425114475195,0.005715153258010103
608372,FF,SI,SL,0.20895278175773155,-0.4768649287523639,0.006257185995284441
608372,FF,SI,ST,0.19718399583572332,-0.37576099026933973,0.008085274189083402
608372,FF,SL,ST,0.23081493161600042,-0.3328978259570945,0.012642109918860321
608372,FS,SI,SL,0.18849235272723633,-0.5120171807701885,0.00046422067834466906
608372,FS,SI,ST,0.32499221285324026,-0.221942486925753,0.002211780853234786
608372,FS,SL,ST,0.31173800044317107,-0.44512472195026737,0.005423553788702296
608372,SI,SL,ST,0.23307217286269136,-0.33909604469305316,0.008132724297683953
608379,CH,CU,FC,0.3280461618195179,0.09210175150173767,-0.00014683785904940141
608379,CH,CU,FF,0.307698275026269,0.18968522602249957,-0.003024115781653755
608379,CH,CU,SI,0.3884820115233694,0.29912952671508125,-0.004440872267853238
608379,CH,CU,SL,0.4809197832770022,0.09044024745498576,-0.0024615978368474284
608379,CH,FC,FF,0.15438794760114008,-0.27673522316788685,-0.0043135355032433795
608379,CH,FC,SI,0.1706623040522148,-0.2495091567420857,-0.0053249813227569075
608379,CH,FC,SL,0.2572360254067485,-0.2691708877597853,-0.00369375593159824
608379,CH,FF,SI,0.17430732703628526,-0.24486351678401627,-0.006765958210242633
608379,CH,FF,SL,0.26359310900326965,-0.13755150233696503,-0.005605974068905695
608379,CH,SI,SL,0.23518678951846217,-0.16727167037619026,-0.007603682131069031
608379,CU,FC,FF,0.3698233148466805,0.2688645806240068,0.0016578013871457258
608379,CU,FC,SI,0.41341863176267407,0.3309116471322066,0.0032120484019384672
608379,CU,FC,SL,0.4994250769597714,0.3105269135996358,0.0074703708726055525
608379,CU,FF,SI,0.38778005486197165,0.29823487174876867,-0.0008569028754491488
608379,CU,FF,SL,0.47649856067151974,0.4048238836809486,0.001531889863318149
608379,CU,SI,SL,0.47541320165163103,0.4099247157241221,0.004041509964598785
608379,FC,FF,SI,0.18928597056320126,-0.6491357127555093,-0.0015641663079088211
608379,FC,FF,SL,0.2721404259736502,-0.3535191525809334,0.0005457135344056238
608379,FC,SI,SL,0.2065456869077359,-0.43063655480454055,0.0031942622564847933
608379,FF,SI,SL,0.2076120803968036,-0.4292774192859201,-0.0017184727438722149
608566,FF,KC,SI,0.10472095233237337,-0.5072433148333586,0.014526021165193567
608566,FF,KC,SL,0.16125527625897873,-0.4351894168514625,0.01546422116520715
608566,FF,SI,SL,0.19068255607225712,-0.5118579208179107,0.009036090852464356
608566,KC,SI,SL,0.16057053324654488,-0.45356915238779577,0.01261278724087206
608718,CH,FF,SI,0.3210030803495972,-0.022462442068355643,0.0007989699344371541
608718,CH,FF,SL,0.245908036600468,-0.16826028597779655,0.0104139625951565
608718,CH,SI,SL,0.30661264547094075,-0.04080328095426768,-0.0029533469428215226
608718,FF,SI,SL,0.22228975288672462,-0.2041027977437444,0.0011836992654305706
615698,FC,FF,FS,0.3042840312218626,-0.2760521958183957,0.002170182486589227
615698,FC,FF,SI,0.23339508934733907,-0.5175240891705535,-0.01176771423730617
615698,FC,FS,SI,0.16151692861120923,-0.44730649274462375,-0.006616379902441894
615698,FF,FS,SI,0.30337743058949695,-0.26650301925701075,-0.011983229434224259
621111,CH,FC,FF,0.25873521669762733,-0.502645457449734,0.002760114635292186
621111,CH,FC,KC,0.28252185740285457,-0.04763335973592786,0.006403864720438621
621111,CH,FC,SI,0.3060158987238845,-0.43801413121988403,-0.006212351826574128
621111,CH,FC,SL,0.3249876402503542,-0.46963552006946596,-0.009405696039753862
621111,CH,FC,ST,0.27444292678167065,-0.3055020447400847,0.0031052656318260275
621111,CH,FF,KC,0.3038996596580112,0.09688630248805519,0.020758144448788034
621111,CH,FF,SI,0.30817766678249003,-0.435258923333123,0.003562914585283638
621111,CH,FF,SL,0.32011506852100474,-0.3585723783748829,0.002415640603079892
621111,CH,FF,ST,0.28725380880931417,-0.17190105905132733,0.016830948008382196
621111,CH,KC,SI,0.3682873626888379,0.1833207999707823,0.0071209766517560166
621111,CH,KC,SL,0.3795996599552496,0.005389757584962092,0.005984120068919094
621111,CH,KC,ST,0.3454718035099182,-0.038106740044426955,0.028807330246384343
621111,CH,SI,SL,0.26565976839098154,-0.42360518483888604,-0.006235751196043484
621111,CH,SI,ST,0.2301370131055516,-0.24032598409445138,0.006561669054549976
621111,CH,SL,ST,0.26520517308253255,-0.38797980037526897,0.005763294384103082
621111,FC,FF,KC,0.12250073744513312,-0.13430951851656428,0.0010380227896941928
621111,FC,FF,SI,0.20312349246199457,-0.6398562360254442,-0.008826036251111188
621111,FC,FF,SL,0.2008521851654603,-0.5105748263299225,-0.011166250529800498
621111,FC,FF,ST,0.19899500936184075,-0.28438830732281706,-0.002113067449764981
621111,FC,KC,SI,0.24826614032131725,0.030351836843905522,-0.008282345973018176
621111,FC,KC,SL,0.24536972855268,-0.09498434080463308,-0.011210822671530892
621111,FC,KC,ST,0.24224595601541962,-0.09896563875047237,0.0006533606606356059
621111,FC,SI,SL,0.2077745848807945,-0.4973807749161829,-0.01892103342144881
621111,FC,SI,ST,0.20325591350343564,-0.27458637448819845,-0.010780507197953365
621111,FC,SL,ST,0.22411536444536762,-0.36964532603173444,-0.014165370958753195
621111,FF,KC,SI,0.2244213449617923,-3.873534131959566e-05,0.0005924834917270701
621111,FF,KC,SL,0.21449059340519996,-0.017066979182036295,-0.0007414593209933832
621111,FF,KC,ST,0.22905027462493263,0.0014895668662988082,0.013071517793583756
621111,FF,SI,SL,0.15767941553676343,-0.5612278676308081,-0.011442689165572475
621111,FF,SI,ST,0.17084419791639757,-0.3158956232086492,-0.0018306925310387575
621111,FF,SL,ST,0.1846693090703745,-0.3026466409443634,-0.0038489469518274465
621111,KC,SI,SL,0.23852001412510374,0.0179302434845805,-0.01087221563395488
621111,KC,SI,ST,0.2504181997710971,0.03309467095379457,0.0017819082473901787
621111,KC,SL,ST,0.263618206452971,-0.20827393412597975,6.954719681463088e-05
621111,SI,SL,ST,0.08719423105568902,-0.4225088408035978,-0.014574295520504463
621112,CH,CU,FC,0.29382787093893614,-0.11950943554814825,-0.018546099809930106
621112,CH,CU,SI,0.31518218272318327,0.006295375786344722,-0.02848414314363419
621112,CH,FC,SI,0.32001765326172277,-0.3466480210650558,-0.02166945882863257
621112,CU,FC,SI,0.30034256144884486,-0.012617958328684046,-0.01065475257661647
621121,CH,FC,KC,0.28650073163192064,-0.2817327886648431,0.007258549327609388
621121,CH,FC,SI,0.4379887423409367,-0.2111211461907713,0.0025311798740453345
621121,CH,FC,ST,0.2964282338429573,-0.31343097305303586,0.004830096439792917
621121,CH,KC,SI,0.32724820168994845,-0.16858209962955217,0.007232820918848828
621121,CH,KC,ST,0.11478691041901386,-0.6904076413411134,0.011496919683444132
621121,CH,SI,ST,0.3259055414419219,-0.21464428591363702,0.008580788592389083
621121,FC,KC,SI,0.3654711993165829,-0.11986627921703151,0.00274553313857247
621121,FC,KC,ST,0.22050685210689824,-0.3658430412062681,0.004387867052278736
621121,FC,SI,ST,0.3459587874125369,-0.189086103927621,0.0025915980488606946
621121,KC,SI,ST,0.246735562290878,-0.27119674331124144,0.008471566164157729
621383,FF,SL,ST,0.2483051901298491,-0.2299179892919343,0.024783312659828624
622491,CH,FF,SI,0.4063026190948407,-0.1985962533485388,0.0030069869635678346
622491,CH,FF,SL,0.4058699054139767,-0.13644502823646504,0.00659618364063521
622491,CH,SI,SL,0.20253661180556048,-0.390415905712249,0.0039221031228149975
622491,FF,SI,SL,0.364798652587123,-0.18361034546556784,0.004468439170574413
622554,FF,SI,ST,0.19595101501183224,-0.28825806048845,0.00743586234163753
622608,FC,FF,SI,0.23405536424911114,-0.5427707720558054,-0.0041618305232110926
622663,FC,FF,SI,0.13458027728341151,-0.7684758435709554,0.008520434561533684
622663,FC,FF,ST,0.24933171816711774,-0.2185915722826293,0.007976664641260157
622663,FC,SI,ST,0.2330650527695981,-0.24977338205149655,0.009976662590912701
622663,FF,SI,ST,0.23051903400878504,-0.24256863844282486,0.007740383563776345
623454,CH,CU,FF,0.36388264455177505,0.14103733252690773,-0.0025232453965873844
623474,SI,SL,ST,0.14981685826996013,-0.23465070763947152,0.009345893895487492
624133,CH,CU,FC,0.4361415971079146,0.17771705058182583,-0.011781789191742578
624133,CH,CU,FF,0.2731900841818724,0.10916967646878077,-0.010695994489241262
624133,CH,CU,SI,0.24702827668731078,0.0016195817569010968,-0.002240339538977424
624133,CH,FC,FF,0.4241118403434084,0.004110407149281144,-0.008085371547467312
624133,CH,FC,SI,0.4203492627579834,-0.07489151161127292,-0.0004170331273425985
624133,CH,FF,SI,0.20442659453449843,-0.27588194422637,-0.003965896151569714
624133,CU,FC,FF,0.3031735023863467,0.14738402142598667,-0.013656005180756197
624133,CU,FC,SI,0.305446913257766,0.07607506627200174,-0.005952059189100205
624133,CU,FF,SI,0.1427465121943878,-0.05708273756171819,-0.008323772234869976
624133,FC,FF,SI,0.25729994324389804,-0.55331521023832,-0.006778334896564927
625643,CU,FF,SL,0.567734863504675,0.6238136504173777,-0.001398236211179541
628452,CH,FF,SI,0.21292087782531088,-0.5153161217069934,-0.006143722801337324
640448,FF,FS,SL,0.3512936137274905,-0.17359217409126912,0.0073293264547718935
640455,FC,FF,SI,0.1520272994300593,-0.5506412910689916,-0.004303985494385081
640455,FC,FF,ST,0.16929504202089596,-0.0700993679973043,0.005359098536297207
640455,FC,SI,ST,0.21315407971891512,-0.04369532256744446,0.010011993731036539
640455,FF,SI,ST,0.1929027365654983,-0.04001098458419635,0.0004911541351494127
641302,CH,FC,FF,0.3646297728373446,-0.2501126185334635,-0.009294461027457837
641302,CH,FC,SI,0.3494329942225238,-0.29504170261204626,0.0032136122898657983
641302,CH,FC,ST,0.3333395507636419,-0.19778699046319967,-0.001355791168283169
641302,CH,FF,SI,0.3802746252416336,-0.23017300449396552,-0.003955184559620045
641302,CH,FF,ST,0.3635339555247165,-0.0329002339436445,-0.009296643232247903
641302,CH,SI,ST,0.2752365472546336,-0.1709972370094722,0.002276925828783925
641302,FC,FF,SI,0.13791298359082146,-0.718209218969231,-0.007090964356280167
641302,FC,FF,ST,0.15842829545246498,-0.29431067064651545,-0.011254791112423756
641302,FC,SI,ST,0.1588151648254278,-0.3193781466910962,-0.00029464630498971705
641302,FF,SI,ST,0.18958628734696106,-0.2545993127783049,-0.009680712887650135
641743,CH,FC,FF,0.5551543807380376,0.05864821930762335,-0.004993647967967379
641743,CH,FC,SI,0.5495982879188953,0.02232241452586739,-0.006070258105765932
641743,CH,FC,SL,0.5630950327666935,-0.07647494502194375,-0.003394965120977565
641743,CH,FC,ST,0.5904236292207233,0.12723359341410528,0.0030418207056854014
641743,CH,FF,SI,0.4859111842538409,-0.029603339548725256,-0.0032154376247819846
641743,CH,FF,SL,0.5129422041063999,0.0048481265965398535,0.0005358270284687495
641743,CH,FF,ST,0.5206119464186093,0.183501141725816,0.004862760357287059
641743,CH,SI,SL,0.30486715445392726,-0.28959132033317864,-0.0019482309074012128
641743,CH,SI,ST,0.3236363795632908,-0.09679183726070689,0.002750020504425255
641743,CH,SL,ST,0.3886861144140152,-0.3430096258021831,0.007886245481463227
641743,FC,FF,SI,0.3222336713583209,-0.464449414919043,-0.004908786830186225
641743,FC,FF,SL,0.38720617677553465,-0.168515382575442,-0.0034806660420741314
641743,FC,FF,ST,0.3419241168688176,-0.04423934841787208,0.0014328320572833866
641743,FC,SI,SL,0.41868525774608606,-0.1576392673793672,-0.004562001775812268
641743,FC,SI,ST,0.3845026806365232,-0.019216765278601694,0.00010404805014614573
641743,FC,SL,ST,0.4874939010519024,-0.003951987621741954,0.0027445794001609474
641743,FF,SI,SL,0.3650330700733447,-0.19677536089118908,-0.0015543389234331769
641743,FF,SI,ST,0.3111916388219613,-0.08340838209719646,0.00204800507477311
641743,FF,SL,ST,0.42771713424210117,0.06510522125273954,0.004922421472356616
641743,SI,SL,ST,0.2677767411764765,-0.16798583775595258,0.003756036315351781
641745,FF,SI,SL,0.18128945384954845,-0.4081387294482854,-0.002198877352476916
641755,CU,FF,SL,0.2851635934352568,-0.17853750155595116,0.0035919330472890107
641778,CH,CU,FC,0.4490580199050131,0.14091870741221513,0.0021775999733365486
641778,CH,CU,FF,0.3957774011797977,0.1952891858820122,0.014702657151394235
641778,CH,CU,SL,0.47162542144674635,0.020372668001645427,0.01652268180764165
641778,CH,FC,FF,0.39737697139119005,-0.242335701948474,0.008265036236405406
641778,CH,FC,SL,0.4235958576289245,-0.24561602025848606,0.006426307049560341
641778,CH,FF,SL,0.43435861686535243,-0.10962123461460753,0.01510492283686811
641778,CU,FC,FF,0.1913761092547075,-0.06522352237745958,0.007737085567695641
641778,CU,FC,SL,0.3667714795053134,0.03604319859848223,0.006639372146598002
641778,CU,FF,SL,0.3478356114548349,0.13418660985410058,0.01393138537546459
641778,FC,FF,SL,0.2728219102926515,-0.31550234483768985,0.007863943134281398
641793,FF,FS,SI,0.26352849221583824,-0.34942100116438174,0.016281610992482758
641793,FF,FS,SL,0.2880737085008986,-0.31813773133270673,0.008574047459137124
641793,FF,FS,ST,0.2580113621516093,-0.13572584096535364,0.01369144725522613
641793,FF,SI,SL,0.196982638807492,-0.6527973613108395,0.012302253973245914
641793,FF,SI,ST,0.14734634380813857,-0.27677017276344856,0.021039144794497755
641793,FF,SL,ST,0.12422611772798531,-0.306237269839916,0.009004070863444583
641793,FS,SI,SL,0.2924511869215174,-0.3187064974631223,0.0028076323830972306
641793,FS,SI,ST,0.20543838514522447,-0.20887887131527486,0.008205389553371002
641793,FS,SL,ST,0.2921012590827074,-0.208807868661929,-0.0014079904936295665
641793,SI,SL,ST,0.19356675223960415,-0.22400945689317245,0.0034993756782704575
641816,FC,FF,FS,0.2987742541619663,-0.3839892662431285,-0.00320211847940713
641816,FC,FF,SL,0.2976944713620655,-0.3303405223977422,-0.0006053933653470322
641816,FC,FS,SL,0.231219096460484,-0.583325431103598,0.006359784957172262
641816,FF,FS,SL,0.3145914749793414,-0.30880502165628965,0.0018909268236136536
641927,CH,FF,SL,0.2440589778940074,-0.4595529509254142,0.003700526166848226
641927,CH,FF,ST,0.16968315112929314,-0.20079464226593266,0.0003772906191581303
641927,CH,SL,ST,0.17004889706627271,-0.43729172780216774,-0.0019755806210284793
641927,FF,SL,ST,0.18857850174759525,-0.17671221638336942,-0.009545702781578553
642100,FF,SI,SL,0.2674366384691674,-0.24307014511148126,-0.004068917315672595
642232,CH,FC,FF,0.5305417516423502,0.11868422164969283,-0.007203363018180708
642232,CH,FC,SI,0.3213125732430742,-0.15451851213745613,-0.008436483380382918
642232,CH,FC,ST,0.36335565820739935,0.1720876164286023,-0.006987742453814951
642232,CH,FF,SI,0.45688500606741284,0.024807524048691132,-0.0023218124114874296
642232,CH,FF,ST,0.5721758877770163,0.5179700746111601,-0.0009945398298111018
642232,CH,SI,ST,0.3493796889134139,0.2274759567486665,-0.003530315353572488
642232,FC,FF,SI,0.3585968228725948,-0.48360990672605203,-0.0058215817916248205
642232,FC,FF,ST,0.5781836491312975,0.5256270623250829,-0.004237687310735378
642232,FC,SI,ST,0.34889301107499343,0.2268556780775158,-0.006982575268038324
642232,FF,SI,ST,0.5432729464887324,0.4811328147251765,0.008563115703111203
642397,FF,SI,SL,0.114104593641897,-0.3118856616239191,-0.004228882742330018
642397,FF,SI,ST,0.15713466536865117,-0.21115263272619356,0.0038569916435882766
642397,FF,SL,ST,0.15818771580033697,-0.20981050314712604,-0.0038069801212876585
642397,SI,SL,ST,0.1280589273019319,-0.270933886287258,-0.009385641331485067
642528,CH,CU,FF,0.37756893569556943,-0.2424799436513568,-0.006439247099555552
642528,CH,CU,SI,0.27172073508508504,-0.37566775799609603,-0.011565054755516104
642528,CH,FF,SI,0.2763432945113677,-0.41515974153938595,-0.014623251394763054
642528,CU,FF,SI,0.29950735758796504,-0.3402532642155884,-0.010393778097732705
642547,CH,CU,FF,0.35179544440559357,0.05635281738076944,0.005271673610848243
642547,CH,CU,SL,0.3335080449156247,-0.2403435651883181,0.008388244696764793
642547,CH,CU,ST,0.24306203899867626,-0.35561844300715134,0.005869978910084164
642547,CH,FF,SL,0.4162560476297039,-0.04714299224704214,0.004526989567507396
642547,CH,FF,ST,0.32006249669856296,-0.1039835937256665,0.003931470781758492
642547,CH,SL,ST,0.22368207045347788,-0.5002107850511416,0.004612374563596642
642547,CU,FF,SL,0.4416223074244892,0.17083858769616064,0.004560112013316712
642547,CU,FF,ST,0.2736234360716819,-0.04327865465812895,0.003844252630193639
642547,CU,SL,ST,0.3316042338978602,-0.4120982584282081,0.004477786365535094
642547,FF,SL,ST,0.3785689790714463,-0.029416148333585912,0.0033494872200318425
642701,CH,FF,SL,0.33299033992430255,-0.28064839610666537,0.012608176350195842
643377,CH,CU,FF,0.3101129760790722,-0.18431823514086884,0.0041243415308410735
643377,CH,CU,SI,0.17474718661033536,-0.37960524011108626,-0.005707503185879132
643377,CH,CU,ST,0.11418846744810111,-0.6177887204445657,-0.006668445603763253
643377,CH,FF,SI,0.331415370667199,-0.41422927206665894,-7.334139899501825e-05
643377,CH,FF,ST,0.3142951589510981,-0.29892815452796034,-0.0016194889379539516
643377,CH,SI,ST,0.15430440371609208,-0.5256000713162431,-0.005159157928342711
643377,CU,FF,SI,0.2617813108969578,-0.24591771366029547,0.0014671303151742071
643377,CU,FF,ST,0.2503923979957166,-0.26043306488968454,-0.0008284161404796286
643377,CU,SI,ST,0.11160856594153006,-0.46007641967792584,-0.004569947228541044
643377,FF,SI,ST,0.2512434871915326,-0.37928851632250055,-0.0006037398590200005
643410,CU,FS,SI,0.5371952055701176,0.5843368952710747,-0.01819562503165082
645261,CH,FC,FF,0.22343284888474035,-0.48307946904645505,-0.0027182328655559742
645261,CH,FC,SI,0.19257188650154114,-0.5226555048605946,-0.012122820167005784
645261,CH,FC,SL,0.15890415838859567,-0.5476710051383444,-0.009273923347747346
645261,CH,FC,ST,0.19925019516210649,-0.46755489581846205,-0.0075156640164837155
645261,CH,FF,SI,0.22815990466759148,-0.49775548202119485,-0.0048359983588191335
645261,CH,FF,SL,0.2202053701056282,-0.23770553083664636,0.0007530786800323446
645261,CH,FF,ST,0.2651870437866084,-0.15168122830575917,0.0017589876124815735
645261,CH,SI,SL,0.16217390527166806,-0.3119108055932307,-0.010207097976226832
645261,CH,SI,ST,0.24004955661399605,-0.18396260363256509,-0.008882204991933117
645261,CH,SL,ST,0.19269311238930245,-0.475912002446001,-0.003807860607325898
645261,FC,FF,SI,0.11243996196121886,-0.6245416745817352,-0.010743892252532444
645261,FC,FF,SL,0.13663552525271802,-0.3442166316541219,-0.007111705970442941
645261,FC,FF,ST,0.15729005017722456,-0.2891976684099481,-0.005606164441474165
645261,FC,SI,SL,0.10500374303189665,-0.3847750896515452,-0.018686363311858318
645261,FC,SI,ST,0.15855224561775103,-0.28783222697759303,-0.016624606155390437
645261,FC,SL,ST,0.14334589924651986,-0.5595065340479642,-0.015523506302662159
645261,FF,SI,SL,0.13402846522234743,-0.34753937126457285,-0.00813798205167066
645261,FF,SI,ST,0.19221260471567114,-0.24468831537961597,-0.006971566788444183
645261,FF,SL,ST,0.20271945189542215,-0.23129717098768884,-0.0002779985828108471
645261,SI,SL,ST,0.17681114488518765,-0.2645609684977785,-0.01432744560866654
646241,CH,FC,FF,0.32633634766262787,-0.2711043038582521,-0.005439883330837997
647336,CH,FC,FF,0.32339146853916584,-0.2868631940638801,-0.007047394452872557
647336,CH,FC,SI,0.325729465398594,-0.30579148019198116,-0.015807733483382942
647336,CH,FC,SV,0.3271167692338231,-0.197933056703683,-0.008658215755603828
647336,CH,FF,SI,0.25114966995937077,-0.3789365191407825,-0.01724181644364328
647336,CH,FF,SV,0.24902118099288795,-0.137278931415138,-0.010692915406148898
647336,CH,SI,SV,0.1615631452116598,-0.27065369404959333,-0.017074966889542062
647336,FC,FF,SI,0.25388390112232756,-0.5366177411176412,-0.015332067027538188
647336,FC,FF,SV,0.1922315757028625,-0.20965818956832452,-0.010101722790041734
647336,FC,SI,SV,0.2515622655190386,-0.15594837907126222,-0.014130412134643989
647336,FF,SI,SV,0.16451902574039676,-0.24497827671407357,-0.016660082159514464
650633,CH,FF,SI,0.42469673727855545,-0.17688847762627405,-0.0012399758217373174
650633,CH,FF,SL,0.45411346382977524,-0.07136280929249056,-0.007998503581585326
650633,CH,FF,ST,0.4117337731999154,0.01656537284170591,-0.009355921653061833
650633,CH,SI,SL,0.3141145629859185,-0.29872072170763414,-0.003910386773566266
650633,CH,SI,ST,0.3528696441529339,-0.10738497822316788,-0.006492768726033083
650633,CH,SL,ST,0.3310813598689652,-0.38844119173779235,-0.014639999033982522
650633,FF,SI,SL,0.3206109637630886,-0.24151387597228835,0.0027879241638872803
650633,FF,SI,ST,0.31840115361223403,-0.10238854016315273,-0.0006252348612372195
650633,FF,SL,ST,0.4070954253187941,0.01065372445152187,-0.005777523744479273
650633,SI,SL,ST,0.3169457591458373,-0.1531705429143654,-0.004572205016353947
650644,CU,FC,FF,0.052367732540377555,-0.27757746237173875,-0.001106281888747838
650644,CU,FC,SI,0.16834038494174153,-0.11697380569596105,0.0006797741103208709
650644,CU,FF,SI,0.17064936647216863,-0.11403097189022804,0.01625754794245252
650644,FC,FF,SI,0.13488893648183256,-0.7279738007441194,0.008284599250228874
650911,CH,SI,SL,0.2254665639470079,-0.37893614119402924,-0.01801398606995653
656271,CH,FF,SI,0.3125831552041074,-0.2807955322234714,-0.003605801177914031
656271,CH,FF,SL,0.2839084245950378,-0.2854525152638478,-0.0017800169765741158
656271,CH,SI,SL,0.3006169676631239,-0.35670972988656374,-0.0027174422394069114
656271,FF,SI,SL,0.1272558396047998,-0.4851087345924916,-0.004547536109958448
656288,CH,FF,SI,0.2582175267061934,-0.5295118119707781,0.008513004447324526
656288,CH,FF,SL,0.24054345217732073,-0.46151434008270104,0.008992660931065318
656288,CH,SI,SL,0.252836664590707,-0.4788079306500744,0.010425490864326337
656288,FF,SI,SL,0.14760336830384477,-0.5799679600559791,0.0041907005440970325
656302,CH,FF,KC,0.1571579306510897,-0.20526787234170896,-0.0071478403922482815
656302,CH,FF,SI,0.20122739805488532,-0.17070236550911785,-0.009355574929994606
656302,CH,FF,SL,0.3352878646325525,0.00015983839258601937,-0.0197289259901082
656302,CH,KC,SI,0.20932777865777494,-0.17490636368038018,-0.0007613242031334452
656302,CH,KC,SL,0.3382536978566926,-0.2676197916711443,-0.02098561513595156
656302,CH,SI,SL,0.29103335404740144,-0.09237303664767023,-0.02286253697885108
656302,FF,KC,SI,0.1431292767271678,-0.2231476156277501,-0.007094348929973588
656302,FF,KC,SL,0.315049644392182,-0.004032363646902244,-0.017844758903523966
656302,FF,SI,SL,0.2836242554226594,-0.36574001924466654,-0.019613172226928967
656302,KC,SI,SL,0.3124733687165784,-0.043445663221168655,-0.019919351291754178
656427,FF,KC,SL,0.2016714634437474,-0.08903796002063992,0.002658747573540709
656492,CH,CU,FC,0.29716179576917384,-0.10259214295770115,0.0012869681211346625
656492,CH,CU,FF,0.3065948020101407,0.021589530789449234,0.008100371088603684
656492,CH,CU,FS,0.40664455826138424,-0.2532478923406755,0.025926562711732326
656492,CH,CU,SI,0.2821142820998654,-0.01947824713702373,0.009658644366064631
656492,CH,CU,ST,0.2749939114670576,-0.421038742474198,0.007049638139222302
